model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,21,smc,2,000000 00010 00100 001000 001010 1 10000 100000 10010 10100 101000 101010,12,-1689.9730772771106,0,7
model1,21,smc,3,0000 00010 00100 001000 001010 1 10010 10100 101000 101010,10,-1690.176469578759,0,7
model1,21,smc,4,0000 00010 00100 001000 1 10010 1010 10100 101000,9,-1690.3043043242517,0,7
model1,21,smc,5,0000 00010 001000 1 100 10010 1010 101000,8,-1690.6949398954698,0,7
model1,21,smc,6,0000 00010 1 100 1000 10010 1010,7,-1691.2495358442495,0,7
model1,21,smc,7,00 00010 1 10010 1010,5,-1692.6449099092636,1,7
model1,21,smc,8,00 0010 1 1010,4,-1693.6455950875948,0,7
model1,21,smc,9,00 1 10,3,-1696.5752352936531,0,7
model1,21,smc,10,0 1,2,-1712.318933960238,0,7
model1,22,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1714.3708070426035,0,5
model1,22,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1714.3798898936318,0,5
model1,22,smc,2,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-1714.526332012496,0,5
model1,22,smc,3,000 000010 000100 1 100010 10010 100100 1010 10100,9,-1715.2594604449669,0,5
model1,22,smc,4,000 000010 1 100 100010 10010 1010,7,-1716.0643307026926,0,5
model1,22,smc,5,000 1 10 100,4,-1718.2828462307166,1,5
model1,22,smc,6,00 1 10,3,-1720.6561030202006,0,5
model1,22,smc,7,0 1,2,-1728.8472045989886,0,5
model1,23,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1708.0230525002023,0,7
model1,23,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1708.0856734983963,0,7
model1,23,smc,2,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-1708.1717675618738,0,7
model1,23,smc,3,000000 00010 00100 001010 1 1000 10000 100000 10010 10100 101010,11,-1708.2981832847563,0,7
model1,23,smc,4,000000 00010 001010 1 100 1000 10000 100000 10010 101010,10,-1708.7121053675653,0,7
model1,23,smc,5,000000 00010 1 100 1000 10000 100000 10010 1010,9,-1709.062227597578,0,7
model1,23,smc,6,000 00010 1 100 10010 1010,6,-1710.8481011623855,0,7
model1,23,smc,7,000 1 10 100,4,-1712.6315199243913,1,7
model1,23,smc,8,00 1 10,3,-1715.1663811009735,0,7
model1,23,smc,9,0 1,2,-1726.6382748094786,0,7
model1,24,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1645.9627448283818,0,4
model1,24,smc,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1645.9816676635708,0,4
model1,24,smc,2,000000 00010 00100 001000 001010 1 10000 100000 10010 10100 101000 101010,12,-1646.0316013204072,0,4
model1,24,smc,3,000000 00010 00100 001010 1 1000 10000 100000 10010 10100 101010,11,-1646.1677061291707,0,4
model1,24,smc,4,000 00010 00100 001010 1 10010 10100 101010,8,-1647.5908241334205,1,4
model1,24,smc,5,000 0010 00100 001010 1 10100 101010,7,-1647.8412993228421,0,4
model1,24,smc,6,00 0010 001010 1 101010,5,-1649.1191411116336,0,4
model1,24,smc,7,00 1 10,3,-1651.8200050460957,0,4
model1,24,smc,8,0 1,2,-1665.0539012004745,0,4
model1,25,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1695.7679875214926,0,5
model1,25,smc,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1695.7792009170603,0,5
model1,25,smc,2,00000 000010 001000 001010 1 100 10000 100010 10010 101000 101010,11,-1696.1670200694348,0,5
model1,25,smc,3,0000 000010 001000 001010 1 100 100010 10010 101000 101010,10,-1696.4096169015988,0,5
model1,25,smc,4,0000 0010 001000 001010 1 100 101000 101010,8,-1697.8719098396828,0,5
model1,25,smc,5,0000 001000 1 10 100 101000,6,-1699.764315327046,1,5
model1,25,smc,6,000 1 10 100,4,-1703.943539835956,0,5
model1,25,smc,7,00 1 10,3,-1707.1055891082947,0,5
model1,25,smc,8,0 1,2,-1721.2575866552834,0,5
model1,26,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1610.1083304473323,0,3
model1,26,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1610.2157587406962,0,3
model1,26,smc,2,000000 000010 001000 1 100 10000 100000 100010 10010 1010 101000,11,-1610.7962359672722,0,3
model1,26,smc,3,000000 001000 1 10 100 10000 100000 101000,8,-1612.556509843781,1,3
model1,26,smc,4,00000 001000 1 10 100 10000 101000,7,-1613.4466581278928,0,3
model1,26,smc,5,000 1 10 100,4,-1618.2046555758247,0,3
model1,26,smc,6,0 1,2,-1637.7973841951562,0,3
model1,27,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1716.4201748169369,0,4
model1,27,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1716.4717870639163,0,4
model1,27,smc,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-1716.712306987438,0,4
model1,27,smc,3,000000 00010 00100 001000 1 10000 100000 10010 1010 10100 101000,11,-1717.0909905014398,0,4
model1,27,smc,4,000000 00100 001000 1 10 10000 100000 10100 101000,9,-1718.7053714582476,1,4
model1,27,smc,5,0000 00100 001000 1 10 10100 101000,7,-1720.1202370699896,0,4
model1,27,smc,6,00 1 10,3,-1725.3297641582199,0,4
model1,27,smc,7,0 1,2,-1741.9956706142002,0,4
model1,28,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1722.3006577538345,0,6
model1,28,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1722.6327637841239,0,6
model1,28,smc,2,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-1722.7580913566596,0,6
model1,28,smc,3,00000 00010 000100 001010 1 1000 10000 10010 100100 10100 101010,11,-1723.247866748684,0,6
model1,28,smc,4,000 00010 000100 001010 1 10010 100100 10100 101010,9,-1724.2819222929647,0,6
model1,28,smc,5,000 000100 1 10 100100 10100,6,-1727.9498978302454,0,6
model1,28,smc,6,000 1 10 100,4,-1732.6002630697349,1,6
model1,28,smc,7,00 1 10,3,-1732.7669009739445,0,6
model1,28,smc,8,0 1,2,-1747.58996199468,0,6
model1,29,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1705.2813121939903,0,7
model1,29,smc,1,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-1705.4870642502758,0,7
model1,29,smc,2,0000 000010 000100 001010 1 1000 100010 10010 100100 10100 101010,11,-1705.6109663304935,0,7
model1,29,smc,3,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,-1705.8122453422206,0,7
model1,29,smc,4,0000 000010 00100 1 1000 100010 10010 1010 10100,9,-1706.0733679427606,0,7
model1,29,smc,5,0000 000010 1 100 1000 100010 10010 1010,8,-1706.3646903648344,0,7
