sample_size,model_name,estimation_method,resample_n,sample_idx,tree_idx,tree,num_contexts,resample_idx,likelihood
5000,model1,smc,n1,94,1,00 1 10,3,0,-443.25604387801286
5000,model1,smc,n1,94,1,00 1 10,3,1,-436.931927357697
5000,model1,smc,n1,94,1,00 1 10,3,2,-454.8215876749987
5000,model1,smc,n2,94,0,0 1,2,0,-2502.6673045616103
5000,model1,smc,n2,94,0,0 1,2,1,-2493.2326394168344
5000,model1,smc,n2,94,0,0 1,2,2,-2550.0030584366023
5000,model1,smc,n2,94,1,00 1 10,3,0,-1331.4914873295293
5000,model1,smc,n2,94,1,00 1 10,3,1,-1333.505418609508
5000,model1,smc,n2,94,1,00 1 10,3,2,-1367.1432020978777
5000,model1,smc,n1,95,0,0 1,2,0,-832.2453298227465
5000,model1,smc,n1,95,0,0 1,2,1,-828.7884177464947
5000,model1,smc,n1,95,0,0 1,2,2,-816.6970243620062
5000,model1,smc,n1,95,1,00 1 10,3,0,-451.79134691077144
5000,model1,smc,n1,95,1,00 1 10,3,1,-446.64545705721
5000,model1,smc,n1,95,1,00 1 10,3,2,-433.05688069365755
5000,model1,smc,n1,95,2,000 1 10 100,4,0,-364.82381828355915
5000,model1,smc,n1,95,2,000 1 10 100,4,1,-366.2514607396317
5000,model1,smc,n1,95,2,000 1 10 100,4,2,-358.9408879036376
5000,model1,smc,n2,95,0,0 1,2,0,-2439.2478182722853
5000,model1,smc,n2,95,0,0 1,2,1,-2442.1332816717277
5000,model1,smc,n2,95,0,0 1,2,2,-2438.556885915768
5000,model1,smc,n2,95,1,00 1 10,3,0,-1308.5358696802389
5000,model1,smc,n2,95,1,00 1 10,3,1,-1295.642236326243
5000,model1,smc,n2,95,1,00 1 10,3,2,-1299.98284972989
5000,model1,smc,n2,95,2,000 1 10 100,4,0,-1079.6510294206619
5000,model1,smc,n2,95,2,000 1 10 100,4,1,-1108.5286750323048
5000,model1,smc,n2,95,2,000 1 10 100,4,2,-1083.6254691689714
5000,model1,smc,n1,96,0,0 1,2,0,-805.0293287693175
5000,model1,smc,n1,96,0,0 1,2,1,-835.2049168138121
5000,model1,smc,n1,96,0,0 1,2,2,-824.6457469161533
5000,model1,smc,n1,96,1,00 1 10,3,0,-423.812922556807
5000,model1,smc,n1,96,1,00 1 10,3,1,-450.8270650600253
5000,model1,smc,n1,96,1,00 1 10,3,2,-435.30532371495883
5000,model1,smc,n1,96,2,000 1 10 100,4,0,-362.7598238745253
5000,model1,smc,n1,96,2,000 1 10 100,4,1,-366.63747371571844
5000,model1,smc,n1,96,2,000 1 10 100,4,2,-364.3131618947206
5000,model1,smc,n2,96,0,0 1,2,0,-2508.088942288184
5000,model1,smc,n2,96,0,0 1,2,1,-2528.4179321487236
5000,model1,smc,n2,96,0,0 1,2,2,-2479.179212359769
5000,model1,smc,n2,96,1,00 1 10,3,0,-1329.3631556125715
5000,model1,smc,n2,96,1,00 1 10,3,1,-1352.4816331420107
5000,model1,smc,n2,96,1,00 1 10,3,2,-1304.9503898557173
5000,model1,smc,n2,96,2,000 1 10 100,4,0,-1132.2611595284893
5000,model1,smc,n2,96,2,000 1 10 100,4,1,-1117.612226632093
5000,model1,smc,n2,96,2,000 1 10 100,4,2,-1112.795068408802
5000,model1,smc,n1,97,0,0 1,2,0,-818.7075883022509
5000,model1,smc,n1,97,0,0 1,2,1,-830.6207444640427
5000,model1,smc,n1,97,0,0 1,2,2,-842.0597962690238
5000,model1,smc,n1,97,1,00 1 10,3,0,-436.6626496552444
5000,model1,smc,n1,97,1,00 1 10,3,1,-444.9474380600234
5000,model1,smc,n1,97,1,00 1 10,3,2,-457.60059209073995
5000,model1,smc,n2,97,0,0 1,2,0,-2447.231124467692
5000,model1,smc,n2,97,0,0 1,2,1,-2474.664343500404
5000,model1,smc,n2,97,0,0 1,2,2,-2507.8781078032102
5000,model1,smc,n2,97,1,00 1 10,3,0,-1309.963243535966
5000,model1,smc,n2,97,1,00 1 10,3,1,-1322.4340523962267
5000,model1,smc,n2,97,1,00 1 10,3,2,-1355.7996536013734
5000,model1,smc,n1,98,0,0 1,2,0,-845.4132069026882
5000,model1,smc,n1,98,0,0 1,2,1,-828.214779300336
5000,model1,smc,n1,98,0,0 1,2,2,-797.4990476049153
5000,model1,smc,n1,98,1,00 1 10,3,0,-452.91098990198964
5000,model1,smc,n1,98,1,00 1 10,3,1,-444.41963652900034
5000,model1,smc,n1,98,1,00 1 10,3,2,-426.0304674451796
5000,model1,smc,n1,98,2,000 1 10 100,4,0,-364.0407807207598
5000,model1,smc,n1,98,2,000 1 10 100,4,1,-359.266763501666
5000,model1,smc,n1,98,2,000 1 10 100,4,2,-352.96084584818993
5000,model1,smc,n2,98,0,0 1,2,0,-2463.5518273633443
5000,model1,smc,n2,98,0,0 1,2,1,-2470.410241024314
5000,model1,smc,n2,98,0,0 1,2,2,-2414.6428188872133
5000,model1,smc,n2,98,1,00 1 10,3,0,-1322.7724448697313
5000,model1,smc,n2,98,1,00 1 10,3,1,-1324.9773075202056
5000,model1,smc,n2,98,1,00 1 10,3,2,-1293.1682323533987
5000,model1,smc,n2,98,2,000 1 10 100,4,0,-1074.5003093407113
5000,model1,smc,n2,98,2,000 1 10 100,4,1,-1082.5409562626764
5000,model1,smc,n2,98,2,000 1 10 100,4,2,-1055.3368037038033
5000,model1,smc,n1,99,0,0 1,2,0,-854.7602909442766
5000,model1,smc,n1,99,0,0 1,2,1,-866.2752421258863
5000,model1,smc,n1,99,0,0 1,2,2,-831.406674556742
5000,model1,smc,n1,99,1,00 1 10,3,0,-459.4527401283706
5000,model1,smc,n1,99,1,00 1 10,3,1,-457.22580213429046
5000,model1,smc,n1,99,1,00 1 10,3,2,-443.6626506523808
5000,model1,smc,n1,99,2,000 1 10 100,4,0,-377.0353563370962
5000,model1,smc,n1,99,2,000 1 10 100,4,1,-387.49134653021326
5000,model1,smc,n1,99,2,000 1 10 100,4,2,-368.5430101238133
5000,model1,smc,n2,99,0,0 1,2,0,-2587.2546433222246
5000,model1,smc,n2,99,0,0 1,2,1,-2552.516456456824
5000,model1,smc,n2,99,0,0 1,2,2,-2508.2236721394406
5000,model1,smc,n2,99,1,00 1 10,3,0,-1379.706588618987
5000,model1,smc,n2,99,1,00 1 10,3,1,-1356.212883652896
5000,model1,smc,n2,99,1,00 1 10,3,2,-1342.1736803419467
5000,model1,smc,n2,99,2,000 1 10 100,4,0,-1164.9163775729853
5000,model1,smc,n2,99,2,000 1 10 100,4,1,-1142.5542051066066
5000,model1,smc,n2,99,2,000 1 10 100,4,2,-1123.463297442632
